track_ids,danergy,acousticness,instrumentalness,valence,loudness,tempo,duration_secs
7cQfMIpBdUFWJt5B77ZhM1,0.5455,0.0512,0.0,0.473,-6.863,155.697,241.6
0eIfBjs1pMiRNkbngEATQi,0.701,0.453,0.0,0.553,-2.393,167.954,232.92
37FXw5QGFN7uwwsLy8uAc0,0.6455,0.621,0.0,0.352,-8.053,100.017,217.707
0XF4zGa9UNzwQN05F9GUKN,0.5675,0.477,0.00547,0.787,-12.74,104.18,233.04
7DFawVSjI88xR9mjnWwURg,0.495,0.492,0.0,0.204,-9.266,94.173,204.0
2PsHIonOTmX6bSrzIJSjyS,0.5365,0.509,4.9e-06,0.25,-9.432,176.086,306.933
2mIsJFPs5fKzPpmJB4KxMU,0.698,0.247,3.94e-06,0.617,-8.732,100.501,261.84
3kSXn1osC89W8JcPLozTzs,0.7015,0.146,0.000451,0.525,-4.632,188.03,219.0
7pLB3uiK0SubjRdy8akTP3,0.62,0.224,0.0,0.562,-7.704,127.996,236.293
53QF56cjZA9RTuuMZDrSA6,0.44399999999999995,0.694,0.0,0.142,-10.058,136.703,240.166
7cRTzS9N5Mn25ZZkzmp6Uy,0.629,0.0349,0.0,0.926,-8.807,76.55,172.813
13HVjjWUZFaWilh2QUJKsP,0.4285,0.818,1.65e-05,0.246,-10.396,147.464,260.533
6u13tCUeMafkT0KFsmvodB,0.497,0.717,0.0,0.46,-5.353,97.09,142.227
2jZgzSxNSg1hTCq0ewWHGJ,0.749,0.0212,0.0,0.901,-5.0,145.017,187.253
2Bs4jQEGMycglOfWPBqrVG,0.652,0.00433,0.0,0.545,-5.948,77.217,228.133
4bnjq8zqtCnxTGxll5ezOO,0.662,0.0673,3.39e-05,0.649,-6.578,90.003,159.293
38YgZVHPWOWsKrsCXz6JyP,0.6475,0.241,0.0,0.617,-5.699,92.018,215.173
248hvFUDLVSnjCCX0DRsRn,0.5285,0.822,4.72e-06,0.58,-8.175,79.884,189.0
4p0mcDUnm4Zfk644WNJqSp,0.4605,0.849,0.0,0.525,-14.082,170.019,133.235
58AwxWLaRHn2lTqqH9dLkU,0.5555,0.0128,0.0,0.0654,-5.677,82.915,232.707
2xfdvnGUikUfZZipwVw8nO,0.7125,0.0902,0.0,0.942,-6.439,163.213,227.04
3EPGJcUgFvMaYVj6tRJt0s,0.499,0.293,2.51e-06,0.643,-8.895,104.96,244.773
1yjY7rpaAQvKwpdUliHx0d,0.7625,0.0098,0.0,0.765,-3.763,136.01,216.013
2qESkHBZ2VThboOnosYFBk,0.7969999999999999,0.13,0.0,0.954,-6.741,133.053,147.68
0mvkwaZMP2gAy2ApQLtZRv,0.6635,0.0559,0.0,0.78,-3.979,143.837,199.267
3fcGGP62sllcNEhuFJVYeC,0.6325000000000001,0.0088,3.45e-06,0.723,-13.565,106.862,189.293
3CRDbSIZ4r5MsZ0YwxuEkn,0.6855,0.0462,2.29e-05,0.648,-5.677,169.977,202.333
57JVGBtBLCfHw2muk5416J,0.7305,0.112,0.329,0.756,-6.472,109.975,214.653
4yrloqLBKS7Pi3z7g2HDga,0.5725,0.322,0.0,0.579,-9.058,130.056,178.147
0q4xWbV08szzUpGPhVsrcD,0.6675,0.0597,0.0,0.324,-4.973,159.651,204.48
54HWkXBa3O7jH4vletYhc6,0.6465000000000001,0.00135,3.96e-06,0.85,-4.536,177.031,196.907
3wY2UKSppGIMjJhcHmHFui,0.7525,0.0112,0.000312,0.963,-6.932,100.009,169.773
7A2eDNBgJrEVE87C8pOMqN,0.4875,0.348,0.0,0.273,-5.97,143.86,290.907
48dM8okz7kWQoOssEILBfV,0.5775,0.595,0.0,0.232,-6.891,134.08,214.573
3NisXVV6O727QM1GZaAAen,0.5685,0.308,2.8e-06,0.349,-5.225,131.828,250.0
6kopVeL3LeqECoqKX1Wng2,0.8725,0.23,3.84e-05,0.775,-3.22,118.901,204.867
43IfkeLkx9vbmDgTz47pra,0.7885,0.00341,0.00561,0.501,-5.585,127.953,228.627
1f5Wc3iwmdsFM7YqIhoysW,0.494,0.128,5.1e-06,0.21,-5.204,152.213,259.72
5Anh8jULgeUgciLHCR25Mk,0.416,0.715,0.0001,0.142,-10.617,122.711,243.213
5RgzfIJ4t4g5VEQwm3JlSq,0.7569999999999999,0.00192,0.00206,0.856,-4.315,120.741,275.053
29AqPjeqZcXpGvdxLchZoP,0.645,0.457,9.04e-05,0.824,-8.106,114.382,210.453
487KLCKteHJzeoGdbBrgkq,0.714,0.131,1.4e-05,0.962,-7.868,116.107,161.6
0qNrKrghOyGtoXzjGBc14a,0.7065,0.0485,1.11e-05,0.965,-9.635,113.964,175.373
4Z0ZWdhqh1RWeIKLl7zC6J,0.558,0.0703,0.0,0.605,-11.574,84.331,255.68
5LYMs4ZrB5chAdu2FusRf7,0.519,0.0445,0.00208,0.581,-9.013,128.252,183.093
5Fwif6oyL2EjXAFTGL909U,0.6034999999999999,0.606,0.0,0.901,-8.434,91.664,119.267
6epWdqeuFtTyqTcFRfzgd1,0.448,0.0765,1.49e-06,0.367,-10.972,171.067,327.4
1Hwc7XRjwV7R16tstlhMFA,0.622,0.375,0.000167,0.379,-2.331,81.956,221.373
1ejWEqkSnax2Q94i2sH0o8,0.6335,0.0787,0.00241,0.702,-6.065,98.38,225.893
4CoGNqLap7UGU5Q3VdKug0,0.7095,0.549,0.0,0.926,-6.86,118.394,156.173
3496rr5XSGD6n1Z1OKXovb,0.661,0.159,0.000262,0.741,-4.686,124.218,165.744
1qzP3ZoKPDWxmtbQK1dl8a,0.363,0.879,0.00367,0.392,-12.822,92.815,228.4
5RoIXwyTCdyUjpMMkk4uPd,0.6759999999999999,0.0701,0.171,0.34,-6.812,129.139,230.8
69RH84na5iUNwrwxpgjC5j,0.528,0.791,1.42e-05,0.847,-10.867,134.934,153.333
6NcHJ23mLQKnVxQcOmT7JW,0.7065,0.0108,0.0702,0.934,-4.547,110.832,243.333
2eR8zZshkzj6e4L6aghGGr,0.6755,0.0111,0.00231,0.502,-8.604,97.975,268.507
7D1IsbzY4yRKv4l9ppCQ4t,0.5135000000000001,0.368,0.0102,0.311,-10.55,104.005,219.733
5IUEVNo3WOrhYqW2ldpT7p,0.4275,0.725,0.000551,0.251,-10.047,83.842,276.627
5lP09RQOqygykABHA4f4RL,0.587,0.35,6.21e-05,0.339,-6.119,157.558,380.56
2kwWhZAO4Yc7GHRBlxHwed,0.5925,0.319,1.81e-05,0.52,-6.448,78.067,324.387
1m9saE7zpF33TxI19j57UN,0.709,0.277,5.57e-06,0.636,-6.28,111.353,329.68
15t8oEqZExdyesPVVKcxTd,0.608,0.313,0.00258,0.634,-7.228,107.068,242.76
7yDmjiDuIlGTaWgmvSK9FJ,0.8095,0.0683,0.0465,0.926,-6.686,98.796,252.253
2QlPByrmEO9XciNBXCrawR,0.702,0.07,0.0403,0.954,-13.352,117.254,320.733
7CeFfltoIpKKWyEro2gaRe,0.6815,0.108,0.168,0.571,-5.425,147.327,177.16
2dV6oLMaJjV15KCVzcWLbF,0.595,0.0189,0.0,0.878,-13.399,98.114,172.973
1bp2IO61zbQrbWNmKKxg3f,0.522,0.365,5.3e-06,0.796,-9.616,83.293,264.504
3e0FzZjTXOUtiJGSClOBrI,0.6575,0.61,0.0194,0.642,-12.769,100.08,282.693
2dDfcyjZQLZBY0Fzk2wYjX,0.614,0.191,0.0,0.934,-12.176,121.336,187.16
2BstRQGodshjGpeDGQiNgo,0.6095,0.218,3.07e-05,0.963,-10.254,124.574,356.733
1I7zHEdDx8Ny5RxzYPqsU2,0.6405000000000001,0.133,0.0,0.766,-9.81,135.437,277.267
1DFdbWXLe4D2MHvBfIPQKQ,0.555,0.552,0.000132,0.635,-14.041,116.124,272.133
4mFIxFJg3Di1OIyVs7mcYh,0.7155,0.0106,0.0191,0.941,-8.81,116.454,233.093
74iQ3gahRTOGc19bYadBE3,0.8045,0.296,0.00047,0.897,-12.683,105.822,291.32
1MQWtVcs0PKsY4PA6ZvLiy,0.616,0.0168,0.00057,0.772,-11.112,128.059,179.427
2qt8jR309s3wJsUmUlRhE6,0.502,0.319,1.98e-05,0.23,-12.543,95.153,244.507
6FRtjadDsEhZIQIlh1loEM,0.6719999999999999,0.0205,7.25e-06,0.325,-7.369,104.101,341.067
0rl84FuazRHYmK72krdmA1,0.448,0.722,0.0,0.251,-10.535,76.002,244.667
4E6cwWJWZw2zWf7VFbH7wf,0.6845,0.0208,0.0,0.573,-3.142,123.055,258.827
3VA8T3rNy5V24AXxNK5u9E,0.7190000000000001,0.461,0.0,0.81,-4.172,119.003,207.493
5zAagqWhlO0yzzMxIrJXIR,0.6165,0.163,0.0,0.921,-8.034,160.988,164.187
2SazNfHnX2f6cYn28Qy9Vu,0.639,0.563,3.57e-06,0.674,-9.972,114.676,210.133
08JKuFJCHJVw1SgHHjwsS9,0.7775,0.0208,0.000103,0.981,-11.586,129.771,234.867
6bePbQJkwe3MFJF2rpNNMl,0.694,0.00257,2.27e-05,0.934,-9.851,146.005,193.467
5WwqdeavrQrbeAMDxGawse,0.44399999999999995,0.155,1.82e-05,0.19,-11.017,156.344,294.773
4rcHWl68ai6KvpXlc8vbnE,0.514,0.0519,0.0,0.41,-5.963,174.732,200.293
3CeYdUfGPCjKMDYyI1PpCh,0.6265000000000001,0.00316,0.000202,0.513,-3.265,123.229,255.373
2aibwv5hGXSgw7Yru8IYTO,0.6635,0.116,1.75e-05,0.599,-3.674,104.655,334.667
1U1GtaJeYwGsPgqV9Me5bb,0.4125,0.149,0.000107,0.577,-13.807,170.134,306.2
37f4ITSlgPX81ad2EvmVQr,0.639,0.0549,0.0,0.33,-4.987,175.924,204.013
3mAlVFFUrIBZcHSRXY0ik6,0.7215,0.376,0.000183,0.902,-5.704,97.936,183.113
6aXaGoRorNUgn9r9cnkFLG,0.567,0.473,4.65e-05,0.28,-4.429,133.791,238.84
4q3G4EHtbDH8In7A5u1xhx,0.6835,0.0397,1.37e-06,0.66,-8.91,133.977,191.507
5tv6pipw0mWSKoLKXqi8bU,0.6485000000000001,0.0452,0.000975,0.527,-9.386,140.319,241.6
6kEjqr7fQ51qjKDSErV4sq,0.6615,0.123,0.0697,0.397,-10.028,81.933,260.933
0wF2zKJmgzjPTfircPJ2jg,0.637,0.527,0.00364,0.716,-9.814,117.389,254.333
7K2RjFc7dXLHrIBWMcYXFp,0.621,0.00055,0.00157,0.733,-7.527,74.98,290.813
4SgDsjoxQwe8xDGhbyzbCK,0.764,0.0257,0.00595,0.921,-9.265,129.103,302.733
6C2v1wGseKguLvZ7Fsmgtq,0.627,0.731,0.00196,0.481,-10.5,101.959,322.467
4iJbPiaAz4BUDMlWzosfWJ,0.527,0.101,0.0016,0.519,-10.365,172.084,273.933
2qWF8dCJgjJY6jS8ypHXEo,0.7595000000000001,0.0355,0.0,0.807,-7.236,97.539,172.373
247PtUni9B4UI4da7JH2Uu,0.475,0.765,5.87e-05,0.323,-10.782,136.265,286.36
42OPXVKvPkaosHuAycPywN,0.7535000000000001,0.00834,0.216,0.796,-9.005,121.246,261.933
5huh0htdiJDatAtbHLtpfz,0.321,0.283,2.57e-05,0.188,-14.711,144.066,209.333
5aLfS6WZvUQzHJO2wYcFQX,0.3325,0.536,2.87e-06,0.272,-14.177,189.859,330.333
5DYQPfFIqAQzUk1Wfde8SJ,0.6559999999999999,0.363,0.0754,0.561,-11.444,118.772,352.573
0uaNeGnMc0PxTEknE5ftZr,0.6015,0.0143,8.53e-06,0.449,-5.595,200.207,258.08
0fbOMLSpsvXvBkJBircrcz,0.6505,0.14,6.05e-05,0.947,-7.689,161.298,287.067
5b88tNINg4Q4nrRbrCXUmg,0.7344999999999999,0.219,0.0,0.962,-4.662,160.019,232.72
2LMX0orTToTGD8XrsPGGmR,0.8025,0.219,5.1e-05,0.889,-3.789,120.092,254.227
6mI8mJmulEeK0H7voGSD6c,0.8195,0.175,0.000652,0.784,-4.095,122.44,216.293
41DB7gQ5IraC9I2ICfSLf2,0.8340000000000001,0.0693,0.000293,0.833,-5.074,119.982,241.107
6vxHp3CDNo0afgKGp2yi1E,0.721,0.237,1.8e-06,0.798,-10.593,105.33,164.813
665Jxlgi1HamPKbW1vwzx4,0.514,0.528,2.37e-06,0.305,-14.108,135.154,221.133
4cBjhKOEXr66AlBtyyPrPe,0.777,0.0408,0.000189,0.863,-4.25,90.71,249.533
6sy3LkhNFjJWlaeSMNwQ62,0.6845,0.0654,0.0,0.477,-4.972,122.017,257.84
5zHQQRFcanQoXqfeEKunCm,0.6005,0.0946,0.0,0.295,-6.044,140.094,241.613
1fBl642IhJOE5U319Gy2Go,0.6575,0.000346,0.0,0.74,-5.611,148.039,212.293
6QLU1GKy2Zh2mOh2uoJ0TV,0.6845,0.0322,0.0,0.931,-7.03,96.99,216.36
3fg6EjkWN14h2mjAsbPO4s,0.752,0.15,0.0,0.923,-5.373,77.002,223.667
6NSJOIyKYcRZh28Kf0URTw,0.53,0.288,0.000246,0.276,-6.19,81.008,251.2
5pWALA10acAmX8LoNrvLum,0.6935,0.168,1.29e-06,0.758,-10.212,129.271,151.533
372DoIvbOKk6qjFwg6PhTd,0.358,0.289,0.0,0.585,-13.586,203.069,187.267
3OF7aAqF2VUPPsVts16AxY,0.5840000000000001,0.0314,0.00119,0.829,-11.241,93.431,138.533
2OKqniV5hY3UE6lXe5d8bw,0.5585,0.179,0.0,0.7,-9.57,117.231,193.48
087pGO6y0n4g7yqO91amPv,0.4975,0.374,1.14e-06,0.769,-9.532,202.836,232.76
4fUU9WKxEgJXyrZJsUA2iP,0.5595,0.276,0.00354,0.577,-5.49,164.444,365.093
014Y7CPce02N9bir2M1ePw,0.7275,0.334,9.34e-05,0.731,-6.659,110.173,221.093
5ZRKAeZJsZFsrDT7SwJfL4,0.6995,0.354,0.0,0.487,-4.53,88.018,217.873
7L605WhF5EGf34ggj87yK6,0.4535,0.1,0.0,0.375,-7.703,139.868,195.493
6Oym6t2GFmguqYfCJjQl96,0.6595,0.0564,0.0,0.625,-6.146,144.898,265.4
2jdMGHd4Rg7UKCQ5eYKSPM,0.71,0.655,0.000114,0.386,-3.413,81.956,232.053
3SvipHGXjchT1ioKt7LwTr,0.492,0.469,0.0,0.234,-4.921,151.765,241.827
5EA06TsQmqmQXZiEhr1AaM,0.446,0.461,5.52e-05,0.458,-6.595,112.137,206.387
16gvJsVyauI16RqmOrwJJk,0.687,0.0186,4.91e-05,0.752,-5.035,79.147,228.933
0mLAgHQP1BOkoHhDu622BQ,0.7675000000000001,0.195,3.19e-05,0.966,-6.366,110.842,213.427
5ooXVyB1FAmkr0DM6h5HWC,0.714,0.221,2.51e-05,0.898,-7.564,111.79,207.533
2RUhtNBh43RtSg0WBPPq3m,0.6815,0.0688,0.0,0.722,-6.165,102.765,203.507
5EGLIjC0H4iy9emRN4M9W6,0.782,0.139,8.87e-05,0.598,-5.911,121.84,255.373
4WrwO9Un3ji5wnNySDGHwQ,0.615,0.427,0.0,0.795,-5.533,204.003,249.88
3dAT844Wj5KuuIHFMI9eOw,0.5585,0.093,0.000304,0.522,-7.2,145.954,381.36
0lZxd99ZIjA0zUdQAY3FXr,0.5465,0.379,0.0,0.562,-8.395,82.761,231.293
6MMAUZfcDKtjbljNowTCuf,0.741,0.0594,0.0,0.73,-3.166,131.962,229.533
59WVntWmghQXfST8TZRUW9,0.617,0.00167,0.0,0.309,-4.459,147.048,246.41
55qBw1900pZKfXJ6Q9A2Lc,0.7615000000000001,0.0132,3.02e-06,0.605,-4.581,119.999,227.76
1nZzRJbFvCEct3uzu04ZoL,0.798,0.000417,0.0,0.769,-4.63,130.028,216.16
5JLv62qFIS1DR3zGEcApRt,0.5985,0.0749,2.64e-06,0.575,-5.099,159.814,220.947
6F5c58TMEs1byxUstkzVeM,0.663,0.00487,6.6e-06,0.455,-4.821,179.984,223.546
4ECNtOnqzxutZkXP4TE3n3,0.7065,0.0188,3.17e-06,0.377,-3.947,131.435,323.707
57ebBLITHpRgRKGrlbxMZS,0.42300000000000004,0.0979,0.0,0.252,-5.212,85.04,267.08
7EHmKkyAr6MZv5Y2FdZbXw,0.34650000000000003,0.108,0.0067,0.354,-9.903,207.639,190.333
32GrMcghc8DLhpHJST2CWJ,0.5305,0.0689,0.000246,0.704,-7.949,212.645,234.333
30yn7KuCLbXGCXxjsB0C8K,0.7284999999999999,0.0207,0.0,0.668,-3.411,187.993,260.013
2qdJxaDRDokqRsiycw7G44,0.883,0.00372,8.11e-05,0.715,-5.192,109.301,171.16
519tXYJVcrpEMqV2BMbh6E,0.6125,0.0521,0.0,0.328,-4.978,160.033,264.373
4hbRj5tucVkLUVoAdJUyRi,0.729,0.0825,0.0,0.691,-4.672,102.028,205.16
1Nme6K1PYAh7p7uygyuRdf,0.6234999999999999,0.0178,0.0,0.37,-3.472,144.953,241.348
5nBiM1Hjby8YnuLE59UBT0,0.649,0.117,2.52e-06,0.821,-7.908,103.254,210.453
3zb0UoFpahpiuXkHruC8Vp,0.8505,0.0499,0.0,0.962,-3.284,113.843,287.133
5FDh0G5oQ2UD9JxWiDCT1x,0.5665,0.521,0.0067,0.685,-11.703,153.851,257.387
5WcLXGuQQUKKI9npph9W8L,0.5225,0.813,0.00165,0.691,-10.92,145.907,249.933
3RgR3cFZ6xh7MlB9DURK6e,0.5395000000000001,0.0736,0.349,0.254,-9.615,146.944,228.173
7hR5toSPEgwFZ78jfHdANM,0.637,0.435,0.000117,0.731,-9.327,115.058,250.373
0HLWvLKQWpFdPhgk6ym58n,0.5465,0.267,0.00252,0.367,-13.109,90.457,175.48
42dbDZX9bsEGqMZWYmnR7J,0.6040000000000001,0.00987,0.000274,0.678,-8.515,91.779,268.093
3da5WJxxgsJfLZIcn4MXWJ,0.6665,0.159,0.000232,0.663,-5.82,176.75,201.173
5PlexaN8mrs7TqbBlrQyI8,0.4795,0.557,0.00892,0.157,-9.316,135.976,245.747
6EHdXo1TT6EKKtD59QXSoe,0.5945,0.554,1.81e-06,0.536,-6.537,167.835,230.227
5Zz42o0LEuCk8FNJCyEu1L,0.7715000000000001,0.0121,0.0418,0.517,-3.071,117.303,265.96
294DpgHLbYJBL8jFUUBvWZ,0.5435,0.837,1.91e-05,0.503,-7.816,124.895,237.907
2SFnEPu8UwVXLdTRKZrHcc,0.7035,0.0383,0.0,0.571,-4.919,131.918,231.467
5v2kpxJJPVsxfY95tdq5rI,0.6234999999999999,0.0208,5.94e-05,0.369,-7.205,96.915,268.973
3nbdmIgK1bPyiD0JobL3Kw,0.6054999999999999,0.0143,1.22e-05,0.49,-6.792,88.824,223.96
0YFgBDWjCK50VBt4qYezbj,0.39,0.891,0.147,0.164,-13.647,75.789,183.88
0Fy6qSQSaeWqMT41eSo9bE,0.7055,0.039,6.8e-06,0.701,-6.437,87.879,210.093
5MSfQTVsUhr0o70vAyFoGL,0.5645,0.000393,0.00637,0.513,-6.44,88.026,186.053
1Nchgvmv9DUrB8X1n442EH,0.6025,0.501,0.00107,0.262,-7.757,127.222,236.587
1EzrEOXmMH3G43AXT1y7pA,0.5715,0.595,0.0,0.718,-8.322,150.953,242.187
0IktbUcnAGrvD03AWnz3Q8,0.52,0.296,0.0,0.721,-8.699,130.032,191.36
2mKjs6s0Z1imKKb6gOk628,0.6970000000000001,0.177,0.0,0.698,-7.469,98.97,220.173
4tK4ARuilOrBzwVQK73E0Y,0.728,0.04,0.0,0.795,-4.523,94.519,256.441
7oGZAicScQt96OAW4AruYy,0.7275,0.00906,0.0,0.656,-5.508,114.025,207.719
5KONnBIQ9LqCxyeSPin26k,0.663,0.555,0.0,0.638,-4.862,82.142,217.419
0TyOpxlWwDx98bjkIVHUgY,0.7505,0.0269,0.0,0.852,-4.178,110.002,198.96
1r3myKmjWoOqRip99CmSj1,0.7395,0.02,0.0,0.637,-4.861,121.956,206.08
2oeha2Y6cQIw1LyhUWSjjq,0.782,0.0286,0.0215,0.624,-6.039,116.163,235.453
2KRHmLuuMAaM1T18A9VmjF,0.9059999999999999,0.155,0.00925,0.738,-3.323,103.722,244.16
4txi7ysxOA46aKO3L6MpxA,0.8260000000000001,0.00695,0.000242,0.733,-5.321,115.18,252.507
6W1fnMrZMM8wTMH5sIUBBP,0.8474999999999999,0.0684,0.00291,0.558,-7.137,103.181,274.8
5oeT9WBOEIgnnggVerhdCb,0.65,0.032,0.00304,0.654,-10.702,167.934,264.656
28euH5Ny1JXxZAt2KjWp62,0.615,0.21,0.0,0.577,-7.109,79.493,212.933
4Xvcx48q8khat7M1YUYaYW,0.49650000000000005,0.209,0.0,0.326,-5.295,84.104,211.4
7EfHlhxyYJ5pfh0H34j7oe,0.5795,0.0571,0.0,0.609,-5.207,79.036,209.787
3QcuZo6WLcFkqqLmDs0d95,0.5529999999999999,0.266,5.7e-05,0.542,-8.406,75.63,199.907
5RdhBLmB4DyFHLglRrfx63,0.5125,0.593,1.24e-06,0.331,-7.247,93.212,237.76
0lMhrJ8RTgsnevN9UHXRhb,0.6930000000000001,0.384,0.0,0.821,-4.245,166.135,179.267
3Uvx1TO0Kg5HgGPk58lHXv,0.5775,0.00327,0.00139,0.574,-9.362,80.289,253.413
5vYhr2kgOonJtWeJq5qZzU,0.7015,0.0139,0.000253,0.607,-7.901,126.341,294.587
2iXdwVdzA0KrI2Q0iZNJbX,0.6085,0.298,9.24e-06,0.659,-9.481,110.054,207.68
1P4iYXfjLMlOOXDXi9NPMr,0.764,0.466,0.0108,0.843,-4.703,109.666,288.733
35RUp1t6MVhcG8cOK5BH6x,0.48850000000000005,0.7,7.5e-05,0.383,-6.017,138.619,271.973
54sBUAu3Ptr4x7J5HfSZGi,0.47450000000000003,0.217,1.01e-05,0.492,-10.6,197.798,180.147
7xfQK99r2yHvI3b1sBtPMF,0.476,0.639,3.38e-05,0.494,-9.615,84.799,449.0
7s2WCWy1977v4G6E59Veaq,0.36450000000000005,0.733,0.000228,0.597,-11.535,163.323,146.747
3z8tNZw9MSD9zdE1mzEBn6,0.3155,0.669,1.06e-05,0.599,-14.934,182.973,195.333
4RYt9lHvpaQ7oLgpe1i9CE,0.346,0.817,0.0,0.711,-12.595,177.304,154.293
5buek81FyGWhAzkhZ67y9y,0.44699999999999995,0.757,0.0,0.682,-10.234,161.584,144.373
3ZYcjWZKKQj5ftIXmIWuOj,0.372,0.727,0.000374,0.152,-13.41,151.255,176.88
3gkt0ysdbNVMAf8s5KDMHm,0.36,0.186,2.26e-05,0.068,-15.151,102.938,201.733
1V656O6Tz4xsgh1N8f6YIu,0.6475,0.0544,2.88e-05,0.899,-12.898,123.754,162.16
5O2P9iiztwhomNh8xkR9lJ,0.5960000000000001,0.859,0.0,0.37,-7.747,120.001,226.6
0JCAezTC5IlK1a9o0YBEsD,0.5429999999999999,0.00864,5.14e-05,0.529,-12.741,175.72,258.467
1AM1o0mKbgAK5oMpY8B3Z7,0.577,0.00373,3.23e-05,0.208,-6.869,90.16,250.173
2vwlzO0Qp8kfEtzTsCXfyE,0.476,0.407,0.0,0.349,-6.262,119.964,221.36
5Q0Nhxo0l2bP3pNjpGJwV1,0.675,0.00112,0.000115,0.47,-4.667,96.021,202.067
0bqKbPW5sbjsLvQRYsoraB,0.5975,0.288,0.0,0.807,-9.121,133.952,218.613
3xflGlOp6yfGPYC8rmybCi,0.587,0.59,0.000374,0.319,-7.063,81.38,279.467
7kgPYyhWw24xXzOR7Q67gH,0.71,0.0979,7.07e-05,0.669,-6.681,102.126,225.4
14sAMwqbuFDSlLKmVBD9MI,0.6465,0.031,1.55e-05,0.678,-5.702,84.893,221.413
4oeRfmp9XpKWym6YD1WvBP,0.49749999999999994,0.92,0.0,0.509,-7.635,134.216,148.707
2cFl7utlqyZjCXN1G5nRvA,0.624,0.0873,1.66e-05,0.628,-11.402,120.717,269.573
1A8OrMrc15qpXp5MuOfvG2,0.696,0.127,0.0,0.821,-6.458,83.346,214.307
7JmsQwxDlC89imxewJcnHO,0.40249999999999997,0.257,3.29e-06,0.293,-10.77,160.551,221.107
4KfSdst7rW39C0sfhArdrz,0.619,0.015,0.105,0.667,-13.553,137.148,261.933
66ZcOcouenzZEnzTJvoFmH,0.763,0.191,0.0,0.73,-3.502,119.961,246.467
2nq4zHzbdMgtlOkejrVsiS,0.8015,0.0648,0.00136,0.895,-5.99,123.92,218.787
1pZWORSXTFlZnrfxChRBaz,0.8055,0.102,2.48e-05,0.699,-6.7,126.423,215.88
0KxTWgl64TNOQXiGFJYc6t,0.8275,0.141,0.0571,0.858,-7.157,123.181,252.933
57uX2vR9j9DNiANDYfXw1i,0.361,0.568,8.18e-06,0.262,-5.767,160.139,256.613
6vgN6KGstss0GnBbKlMNK9,0.6715,0.127,0.0,0.734,-7.175,101.99,186.067
4lJ6YVXQ0jUk5ILu0PSrA4,0.5874999999999999,0.579,1.14e-05,0.8,-8.166,147.964,214.08
6shRGWCtBUOPFLFTTqXZIC,0.7210000000000001,0.238,0.000171,0.65,-8.339,102.485,208.653
2vyWFovtrd43gdcirx4anV,0.56,0.67,0.03,0.689,-11.353,94.123,239.413
0eG5CqXwJpa5MBjYyg1lRm,0.608,0.00753,0.0,0.471,-4.199,112.198,213.2
5wZ7v858f3VrSp5MfuxDeM,0.7185,0.0148,0.00523,0.148,-3.227,118.94,300.427
7p1PhtGLjq0ISncRXBHqXY,0.5455,0.000502,0.00144,0.218,-3.432,102.124,238.333
5TwHsJUggwl7XFDv23ihSq,0.6505,0.00127,2.87e-06,0.41,-3.03,139.896,236.267
2CWYATyxjd8tOsXdyuRWUv,0.5389999999999999,0.00174,0.00114,0.329,-5.176,113.228,213.267
3kI8fSpOQmL5ax63lBOuH3,0.5095,0.0674,3.36e-05,0.298,-6.154,104.242,250.067
6vrUTGn5p8IrfTZ0J6sIVM,0.5405,0.00133,5.61e-06,0.513,-5.683,155.667,289.907
21en3K7PgSM8lfKKgZOiyJ,0.6025,0.0521,0.00485,0.409,-6.623,74.191,269.947
5qFPs70nZD1fQZOi7u7cIZ,0.7010000000000001,0.0986,0.0,0.815,-5.137,81.298,232.28
1x1EpeiOgliXheTFo2apzy,0.708,0.00551,5.39e-05,0.521,-9.668,95.848,195.827
0GdRY6jy10daXuCrwla6lJ,0.7745,0.0964,1.12e-05,0.834,-7.679,91.758,388.853
5Zz0joGp951TOaD78qtXTi,0.5549999999999999,0.251,2.07e-05,0.249,-9.625,102.033,340.52
02kqNEFXbcFg22pyvUyjmI,0.6185,0.138,0.0,0.792,-8.88,76.59,303.427
1Gg5sm1IeeKK6GeV8WXbQl,0.7785,0.269,0.0,0.694,-5.497,107.979,238.0
2zuWlZsY3Pjfeqyzio3bfb,0.769,0.499,2.21e-05,0.877,-6.343,107.56,240.653
57DxudtiNduPPh0uFRdMd5,0.8055000000000001,0.283,0.000739,0.831,-2.768,131.054,208.213
7mXlMsO2TqjbbiBnfFh0Im,0.794,0.0229,0.000232,0.814,-4.387,115.184,286.227
0TF00cqSnPyf1t7W2IeWfF,0.6005,0.454,5.2e-06,0.259,-6.582,103.543,296.92
3DDNT4gjsx3RF7jsEf03FH,0.706,0.233,0.01,0.789,-5.251,87.701,265.147
0xUSe3hR7SRGg0sn9IpTuX,0.746,0.0162,0.0,0.571,-6.587,121.16,193.467
6cS4ukNuDV00C5UhtTJUpn,0.41700000000000004,0.0848,0.000127,0.111,-6.815,121.93,214.667
39GQI777IY2AxHtx36x7qS,0.5495,0.514,0.0148,0.291,-8.273,76.977,230.16
2AtE18nG6GqezjXcTd6TsI,0.7545,0.216,0.0,0.377,-5.741,142.168,218.44
08kTO4EW0jb07zNsCNM83w,0.53,0.0437,0.0,0.344,-5.104,167.172,239.173
3zcmWxxUA7Em7X3IBqZGUo,0.6725,0.0193,0.0,0.687,-4.8,161.905,206.0
